model_label,set_name,q,n_display,rel,leader_option_idx,shares_options,chosen_option_idx,valid,n
gemma4_31B_dense,ai_values_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,9
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",7,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,19
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,8
gemma4_31B_dense,ai_values_q10,10,49,0.1,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,30
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,17
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",0,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",5,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",4,True,4
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0,True,11
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,12
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",7,True,4
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,6
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4,True,11
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",7,True,10
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",4,True,14
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",9,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",9,True,4
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",9,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",9,True,22
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",3,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1,True,12
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",3,True,13
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",9,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",5,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",0,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",4,True,9
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",7,True,4
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",7,True,4
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",8,True,6
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",8,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",6,True,5
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",3,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,3
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",3,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",0,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",7,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",7,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",9,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",3,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",3,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",2,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",9,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",9,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",7,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",5,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1,True,2
gemma4_31B_dense,ai_values_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",1,True,1
gemma4_31B_dense,ai_values_q10,10,49,0.25,0,"[0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",0,True,28
gemma4_31B_dense,ai_values_q10,10,49,0.25,1,"[0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",1,True,29
gemma4_31B_dense,ai_values_q10,10,49,0.25,2,"[0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",2,True,20
gemma4_31B_dense,ai_values_q10,10,49,0.25,3,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",3,True,26
gemma4_31B_dense,ai_values_q10,10,49,0.25,4,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",4,True,30
gemma4_31B_dense,ai_values_q10,10,49,0.25,5,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",5,True,29
gemma4_31B_dense,ai_values_q10,10,49,0.25,6,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",6,True,27
gemma4_31B_dense,ai_values_q10,10,49,0.25,7,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.08163265306122448, 0.061224489795918366]",7,True,27
gemma4_31B_dense,ai_values_q10,10,49,0.25,8,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.2857142857142857, 0.061224489795918366]",8,True,28
gemma4_31B_dense,ai_values_q10,10,49,0.25,9,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.2857142857142857]",9,True,29
