model_label,condition_id,q,N,run,step,time_sweeps,record_type,leader_share,n_active_opinions
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1325,26.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1330,26.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1335,26.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1340,26.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1345,26.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1350,27.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1355,27.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1360,27.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1365,27.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1370,27.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1375,27.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1380,27.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1385,27.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1390,27.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1395,27.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1400,28.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1405,28.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1410,28.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1415,28.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1420,28.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1425,28.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1430,28.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1435,28.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1440,28.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1445,28.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1450,29.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1455,29.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1460,29.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1465,29.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1470,29.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1475,29.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1480,29.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1485,29.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1490,29.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1495,29.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1500,30.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1505,30.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1510,30.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1515,30.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1520,30.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1525,30.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1530,30.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1535,30.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1540,30.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1545,30.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1550,31.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1555,31.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1560,31.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1565,31.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1570,31.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1575,31.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1580,31.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1585,31.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1590,31.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1595,31.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1600,32.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1605,32.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1610,32.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1615,32.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1620,32.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1625,32.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1630,32.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1635,32.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1640,32.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1645,32.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1650,33.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1655,33.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1660,33.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1665,33.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1670,33.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1675,33.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1680,33.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1685,33.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1690,33.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1695,33.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1700,34.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1705,34.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1710,34.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1715,34.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1720,34.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1725,34.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1730,34.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1735,34.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1740,34.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1745,34.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1750,35.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1755,35.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1760,35.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1765,35.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1770,35.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1775,35.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1780,35.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1785,35.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1790,35.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1795,35.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1800,36.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1805,36.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1810,36.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1815,36.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1820,36.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1825,36.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1830,36.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1835,36.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1840,36.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1845,36.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1850,37.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1855,37.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1860,37.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1865,37.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1870,37.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1875,37.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1880,37.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1885,37.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1890,37.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1895,37.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1900,38.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1905,38.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1910,38.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1915,38.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1920,38.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1925,38.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1930,38.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1935,38.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1940,38.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1945,38.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1950,39.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1955,39.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1960,39.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1965,39.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1970,39.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1975,39.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1980,39.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1985,39.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1990,39.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,1995,39.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2000,40.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2005,40.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2010,40.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2015,40.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2020,40.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2025,40.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2030,40.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2035,40.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2040,40.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2045,40.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2050,41.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2055,41.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2060,41.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2065,41.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2070,41.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2075,41.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2080,41.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2085,41.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2090,41.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2095,41.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2100,42.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2105,42.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2110,42.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2115,42.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2120,42.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2125,42.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2130,42.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2135,42.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2140,42.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2145,42.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2150,43.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2155,43.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2160,43.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2165,43.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2170,43.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2175,43.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2180,43.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2185,43.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2190,43.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2195,43.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2200,44.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2205,44.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2210,44.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2215,44.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2220,44.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2225,44.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2230,44.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2235,44.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2240,44.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2245,44.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2250,45.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2255,45.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2260,45.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2265,45.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2270,45.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2275,45.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2280,45.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2285,45.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2290,45.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2295,45.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2300,46.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2305,46.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2310,46.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2315,46.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2320,46.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2325,46.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2330,46.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2335,46.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2340,46.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2345,46.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2350,47.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2355,47.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2360,47.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2365,47.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2370,47.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2375,47.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2380,47.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2385,47.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2390,47.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2395,47.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2400,48.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2405,48.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2410,48.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2415,48.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2420,48.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2425,48.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2430,48.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2435,48.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2440,48.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2445,48.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2450,49.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2455,49.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2460,49.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2465,49.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2470,49.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2475,49.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2480,49.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2485,49.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2490,49.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2495,49.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2500,50.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2505,50.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2510,50.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2515,50.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2520,50.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2525,50.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,0,2530,50.6,regular,1.0,1
